fips,admin2,province_state,country_region,last_update,latitude,longitude,confirmed,deaths,recovered,active,combined_key
,,Guizhou,China,2020-05-05T02:32:34,26.815,106.875,147,2,145,0,"Guizhou, China"
,,Hai,China,2020-05-05T02:32:34,19.196,109.745,168,6,162,0,"Hai, China"
,,Hebei,China,2020-05-05T02:32:34,38.043,114.515,328,6,320,2,"Hebei, China"
,,Heilongjiang,China,2020-05-05T02:32:34,47.862,127.761,944,13,719,212,"Heilongjiang, China"
,,He,China,2020-05-05T02:32:34,33.882,113.614,1276,22,1254,0,"He, China"
,,Hong Kong,China,2020-05-05T02:32:34,22.3,114.2,1040,4,900,136,"Hong Kong, China"
,,Hubei,China,2020-05-05T02:32:34,30.976,112.271,68128,4512,63616,0,"Hubei, China"
,,Hu,China,2020-05-05T02:32:34,27.61,111.709,1019,4,1015,0,"Hu, China"
,,Inner Mongolia,China,2020-05-05T02:32:34,44.093,113.945,201,1,160,40,"Inner Mongolia, China"
,,Isle of Man,United Kingdom,2020-05-05T02:32:34,54.236,-4.548,325,23,271,31,"Isle of Man, United Kingdom"
,,Jiangsu,China,2020-05-05T02:32:34,32.971,119.455,653,0,650,3,"Jiangsu, China"
,,Jiangxi,China,2020-05-05T02:32:34,27.614,115.722,937,1,936,0,"Jiangxi, China"
,,Jilin,China,2020-05-05T02:32:34,43.666,126.192,112,1,103,8,"Jilin, China"
,,Liaoning,China,2020-05-05T02:32:34,41.296,122.609,146,2,144,0,"Liaoning, China"
,,Macau,China,2020-05-05T02:32:34,22.167,113.55,45,0,39,6,"Macau, China"
,,Manitoba,Canada,2020-05-05T02:32:34,53.761,-98.814,283,6,0,277,"Manitoba, Canada"
,,Martinique,France,2020-05-05T02:32:34,14.642,-61.024,181,14,83,84,"Martinique, France"
,,Mayotte,France,2020-05-05T02:32:34,-12.828,45.166,686,6,352,328,"Mayotte, France"
,,Montserrat,United Kingdom,2020-05-05T02:32:34,16.742,-62.187,11,1,7,3,"Montserrat, United Kingdom"
,,New Brunswick,Canada,2020-05-05T02:32:34,46.565,-66.462,118,0,0,118,"New Brunswick, Canada"
,,New Caledonia,France,2020-05-05T02:32:34,-20.904,165.618,18,0,17,1,"New Caledonia, France"
,,New South Wales,Australia,2020-05-05T02:32:34,-33.869,151.209,3035,43,2349,643,"New South Wales, Australia"
,,Newfoundland and Labrador,Canada,2020-05-05T02:32:34,53.136,-57.66,259,3,0,256,"Newfoundland and Labrador, Canada"
,,Ningxia,China,2020-05-05T02:32:34,37.269,106.165,75,0,75,0,"Ningxia, China"
69000,,Northern Mariana Islands,US,2020-05-05T02:32:34,15.098,145.674,14,2,0,12,"Northern Mariana Islands, US"
,,Northern Territory,Australia,2020-05-05T02:32:34,-12.463,130.846,29,0,24,5,"Northern Territory, Australia"
,,Northwest Territories,Canada,2020-05-05T02:32:34,64.826,-124.846,5,0,0,5,"Northwest Territories, Canada"
,,Nova Scotia,Canada,2020-05-05T02:32:34,44.682,-63.744,985,38,0,947,"Nova Scotia, Canada"
,,Ontario,Canada,2020-05-05T02:32:34,51.254,-85.323,19097,1446,0,17651,"Ontario, Canada"
,,Prince Edward Island,Canada,2020-05-05T02:32:34,46.511,-63.417,27,0,0,27,"Prince Edward Island, Canada"
00072,,Puerto Rico,US,2020-05-05T02:32:34,18.221,-66.59,1843,97,0,1746,"Puerto Rico, US"
,,Qinghai,China,2020-05-05T02:32:34,35.745,95.996,18,0,18,0,"Qinghai, China"
,,Quebec,Canada,2020-05-05T02:32:34,52.94,-73.549,32631,2281,0,30350,"Quebec, Canada"
,,Queensland,Australia,2020-05-05T02:32:34,-28.017,153.4,1043,6,980,57,"Queensland, Australia"
,,,Canada,2020-05-05T02:32:34,0.0,0.0,0,0,26030,-26030,Canada
,,,US,2020-05-05T02:32:34,37.09,-95.713,0,0,187180,-157172,US
,,Reunion,France,2020-05-05T02:32:34,-21.135,55.247,424,0,300,124,"Reunion, France"
,,Saint Barthelemy,France,2020-05-05T02:32:34,17.9,-62.833,6,0,6,0,"Saint Barthelemy, France"
,,Saint Pierre and Miquelon,France,2020-05-05T02:32:34,46.885,-56.316,1,0,0,1,"Saint Pierre and Miquelon, France"
,,Saskatchewan,Canada,2020-05-05T02:32:34,52.94,-106.451,467,7,0,460,"Saskatchewan, Canada"
,,Shaanxi,China,2020-05-05T02:32:34,35.192,108.87,306,3,263,40,"Shaanxi, China"
,,Shandong,China,2020-05-05T02:32:34,36.343,118.15,788,7,773,8,"Shandong, China"
,,Shanghai,China,2020-05-05T02:32:34,31.202,121.449,656,7,619,30,"Shanghai, China"
,,Shanxi,China,2020-05-05T02:32:34,37.578,112.292,198,0,190,8,"Shanxi, China"
,,Sichuan,China,2020-05-05T02:32:34,30.617,102.71,561,3,558,0,"Sichuan, China"
,,Sint Maarten,Netherlands,2020-05-05T02:32:34,18.043,-63.055,76,13,44,19,"Sint Maarten, Netherlands"
,,South Australia,Australia,2020-05-05T02:32:34,-34.928,138.601,438,4,427,7,"South Australia, Australia"
,,St Martin,France,2020-05-05T02:32:34,18.071,-63.05,38,3,29,6,"St Martin, France"
,,Tasmania,Australia,2020-05-05T02:32:34,-41.455,145.971,221,13,165,43,"Tasmania, Australia"
,,Tianjin,China,2020-05-05T02:32:34,39.305,117.323,190,3,186,1,"Tianjin, China"
,,Tibet,China,2020-05-05T02:32:34,31.693,88.092,1,0,1,0,"Tibet, China"
,,Turks and Caicos Islands,United Kingdom,2020-05-05T02:32:34,21.694,-71.798,12,1,6,5,"Turks and Caicos Islands, United Kingdom"
,,Victoria,Australia,2020-05-05T02:32:34,-37.814,144.963,1423,18,1311,94,"Victoria, Australia"
78000,,Virgin Islands,US,2020-05-05T02:32:34,18.336,-64.896,66,4,0,62,"Virgin Islands, US"
,,Western Australia,Australia,2020-05-05T02:32:34,-31.951,115.861,551,9,528,14,"Western Australia, Australia"
,,Xinjiang,China,2020-05-05T02:32:34,41.113,85.24,76,3,73,0,"Xinjiang, China"
,,Yukon,Canada,2020-05-05T02:32:34,64.282,-135.0,11,0,0,11,"Yukon, Canada"
,,Yun,China,2020-05-05T02:32:34,24.974,101.487,185,2,181,2,"Yun, China"
,,Zhejiang,China,2020-05-05T02:32:34,29.183,120.093,1268,1,1267,0,"Zhejiang, China"
,,,Afghanistan,2020-05-05T02:32:34,33.0,65.0,2894,90,397,2407,Afghanistan
,,,Albania,2020-05-05T02:32:34,41.153,20.168,803,31,543,229,Albania
,,,Algeria,2020-05-05T02:32:34,28.034,1.66,4648,465,1998,2185,Algeria
,,,Andorra,2020-05-05T02:32:34,42.506,1.522,750,45,499,206,Andorra
,,,Angola,2020-05-05T02:32:34,-11.203,17.874,35,2,11,22,Angola
,,,Antigua and Barbuda,2020-05-05T02:32:34,17.061,-61.796,25,3,15,7,Antigua and Barbuda
,,,Argentina,2020-05-05T02:32:34,-38.416,-63.617,4887,260,1442,3185,Argentina
,,,Armenia,2020-05-05T02:32:34,40.069,45.038,2507,39,1071,1397,Armenia
,,,Austria,2020-05-05T02:32:34,47.516,14.55,15621,600,13316,1705,Austria
,,,Azerbaijan,2020-05-05T02:32:34,40.143,47.577,1984,26,1480,478,Azerbaijan
,,,Bahamas,2020-05-05T02:32:34,24.25,-76.0,83,11,25,47,Bahamas
,,,Bahrain,2020-05-05T02:32:34,26.027,50.55,3533,8,1744,1781,Bahrain
,,,Bangladesh,2020-05-05T02:32:34,23.685,90.356,10143,182,1209,8752,Bangladesh
,,,Barbados,2020-05-05T02:32:34,13.194,-59.543,82,7,46,29,Barbados
,,,Belarus,2020-05-05T02:32:34,53.71,27.953,17489,103,3259,14127,Belarus
,,,Belgium,2020-05-05T02:32:34,50.833,4.0,50267,7924,12378,29965,Belgium
,,,Belize,2020-05-05T02:32:34,13.194,-59.543,18,2,14,2,Belize
,,,Benin,2020-05-05T02:32:34,9.308,2.316,96,2,50,44,Benin
,,,Bhutan,2020-05-05T02:32:34,27.514,90.434,7,0,5,2,Bhutan
,,,Bolivia,2020-05-05T02:32:34,-16.29,-63.589,1681,82,174,1425,Bolivia
,,,Bosnia and Herzegovina,2020-05-05T02:32:34,43.916,17.679,1926,78,855,993,Bosnia and Herzegovina
,,,Botswana,2020-05-05T02:32:34,-22.328,24.685,23,1,8,14,Botswana
,,,Brazil,2020-05-05T02:32:34,-14.235,-51.925,108620,7367,45815,55438,Brazil
,,,Brunei,2020-05-05T02:32:34,4.535,114.728,138,1,130,7,Brunei
,,,Bulgaria,2020-05-05T02:32:34,42.734,25.486,1652,78,321,1253,Bulgaria
,,,Burkina Faso,2020-05-05T02:32:34,12.238,-1.562,672,46,545,81,Burkina Faso
,,,Burma,2020-05-05T02:32:34,21.916,95.956,161,6,49,106,Burma
,,,Burundi,2020-05-05T02:32:34,-3.373,29.919,15,1,7,7,Burundi
,,,Cabo Verde,2020-05-05T02:32:34,16.539,-23.042,175,2,37,136,Cabo Verde
,,,Cambodia,2020-05-05T02:32:34,11.55,104.917,122,0,120,2,Cambodia
,,,Cameroon,2020-05-05T02:32:34,3.848,11.502,2104,64,953,1087,Cameroon
,,,Central African Republic,2020-05-05T02:32:34,6.611,20.939,85,0,10,75,Central African Republic
,,,Chad,2020-05-05T02:32:34,15.454,18.732,117,10,39,68,Chad
,,,Chile,2020-05-05T02:32:34,-35.675,-71.543,20643,270,10415,9958,Chile
,,,Colombia,2020-05-05T02:32:34,4.571,-74.297,7973,358,1807,5808,Colombia
,,,Comoros,2020-05-05T02:32:34,-11.646,43.333,3,0,0,3,Comoros
,,,Congo (Brazzaville),2020-05-05T02:32:34,-4.038,21.759,236,10,26,200,Congo (Brazzaville)
,,,Congo (Kinshasa),2020-05-05T02:32:34,-4.038,21.759,682,34,80,568,Congo (Kinshasa)
,,,Costa Rica,2020-05-05T02:32:34,9.749,-83.753,742,6,399,337,Costa Rica
,,,Cote d'Ivoire,2020-05-05T02:32:34,7.54,-5.547,1432,17,693,722,Cote d'Ivoire
,,,Croatia,2020-05-05T02:32:34,45.1,15.2,2101,80,1522,499,Croatia
,,,Cuba,2020-05-05T02:32:34,22.0,-80.0,1668,69,876,723,Cuba
,,,Cyprus,2020-05-05T02:32:34,35.126,33.43,874,15,296,563,Cyprus
,,,Czechia,2020-05-05T02:32:34,49.818,15.473,7819,252,3807,3760,Czechia
,,,Denmark,2020-05-05T02:32:34,56.264,9.502,9670,493,7088,2089,Denmark
,,,Diamond Princess,2020-05-05T02:32:34,0.0,0.0,712,13,645,54,Diamond Princess
,,,Djibouti,2020-05-05T02:32:34,11.825,42.59,1116,2,713,401,Djibouti
,,,Dominica,2020-05-05T02:32:34,15.415,-61.371,16,0,13,3,Dominica
,,,Dominican Republic,2020-05-05T02:32:34,18.736,-70.163,8235,346,1771,6118,Dominican Republic
,,,Ecuador,2020-05-05T02:32:34,-1.831,-78.183,31881,1569,3433,26879,Ecuador
,,,Egypt,2020-05-05T02:32:34,26.0,30.0,6813,436,1632,4745,Egypt
,,,El Salvador,2020-05-05T02:32:34,13.794,-88.897,555,13,180,362,El Salvador
,,,Equatorial Guinea,2020-05-05T02:32:34,1.5,10.0,315,3,13,299,Equatorial Guinea
,,,Eritrea,2020-05-05T02:32:34,15.179,39.782,39,0,26,13,Eritrea
,,,Estonia,2020-05-05T02:32:34,58.595,25.014,1703,55,259,1389,Estonia
,,,Eswatini,2020-05-05T02:32:34,-26.523,31.466,116,1,12,103,Eswatini
,,,Ethiopia,2020-05-05T02:32:34,9.145,40.49,140,3,75,62,Ethiopia
,,,Fiji,2020-05-05T02:32:34,-17.713,178.065,18,0,14,4,Fiji
,,,Finland,2020-05-05T02:32:34,64.0,26.0,5327,240,3500,1587,Finland
00250,,,France,2020-05-05T02:32:34,47.0,2.0,167886,25168,50438,92280,France
,,,Gabon,2020-05-05T02:32:34,-0.804,11.609,367,6,93,268,Gabon
,,,Gambia,2020-05-05T02:32:34,13.467,-16.6,17,1,9,7,Gambia
,,,Georgia,2020-05-05T02:32:34,42.315,43.357,593,9,223,361,Georgia
,,,Germany,2020-05-05T02:32:34,51.0,9.0,166152,6993,132700,26459,Germany
,,,Ghana,2020-05-05T02:32:34,7.947,-1.023,2719,18,294,2407,Ghana
,,,Greece,2020-05-05T02:32:34,39.074,21.824,2632,146,1374,1112,Greece
,,,Grenada,2020-05-05T02:32:34,12.117,-61.679,21,0,13,8,Grenada
,,,Guatemala,2020-05-05T02:32:34,15.784,-90.231,730,19,79,632,Guatemala
,,,Guinea,2020-05-05T02:32:34,9.946,-9.697,1710,9,450,1251,Guinea
,,,Guinea-Bissau,2020-05-05T02:32:34,11.804,-15.18,413,1,19,393,Guinea-Bissau
,,,Guyana,2020-05-05T02:32:34,5.0,-58.75,92,9,27,56,Guyana
,,,Haiti,2020-05-05T02:32:34,18.971,-72.285,100,11,10,79,Haiti
,,,Vatican City,2020-05-05T02:32:34,41.903,12.453,11,0,2,9,Vatican City
,,,Honduras,2020-05-05T02:32:34,15.2,-86.242,1178,83,122,973,Honduras
,,,Hungary,2020-05-05T02:32:34,47.163,19.503,3035,351,630,2054,Hungary
,,,Iceland,2020-05-05T02:32:34,64.963,-19.021,1799,10,1723,66,Iceland
,,,India,2020-05-05T02:32:34,21.0,78.0,46437,1566,12847,32024,India
,,,Indonesia,2020-05-05T02:32:34,-0.789,113.921,11587,864,1954,8769,Indonesia
,,,Iran,2020-05-05T02:32:34,32.0,53.0,98647,6277,79379,12991,Iran
,,,Iraq,2020-05-05T02:32:34,33.0,44.0,2346,98,1544,704,Iraq
,,,Ireland,2020-05-05T02:32:34,53.142,-7.692,21772,1319,13386,7067,Ireland
,,,Israel,2020-05-05T02:32:34,31.0,35.0,16246,235,10064,5947,Israel
,,,Italy,2020-05-05T02:32:34,43.0,12.0,211938,29079,82879,99980,Italy
,,,Jamaica,2020-05-05T02:32:34,18.11,-77.297,471,9,38,424,Jamaica
,,,Japan,2020-05-05T02:32:34,36.0,138.0,15078,536,4156,10386,Japan
,,,Jordan,2020-05-05T02:32:34,31.24,36.51,465,9,370,86,Jordan
,,,Kazakhstan,2020-05-05T02:32:34,48.02,66.924,4049,29,1173,2847,Kazakhstan
,,,Kenya,2020-05-05T02:32:34,-0.024,37.906,490,24,173,293,Kenya
,,,South Korea,2020-05-05T02:32:34,36.0,128.0,10804,254,9283,1267,South Korea
,,,Kosovo,2020-05-05T02:32:34,42.603,20.903,855,26,403,426,Kosovo
,,,Kuwait,2020-05-05T02:32:34,29.5,47.75,5278,40,1947,3291,Kuwait
,,,Kyrgyzstan,2020-05-05T02:32:34,41.204,74.766,830,10,575,245,Kyrgyzstan
,,,Laos,2020-05-05T02:32:34,19.856,102.495,19,0,9,10,Laos
,,,Latvia,2020-05-05T02:32:34,56.88,24.603,896,16,348,532,Latvia
,,,Lebanon,2020-05-05T02:32:34,33.855,35.862,740,25,200,515,Lebanon
,,,Liberia,2020-05-05T02:32:34,6.428,-9.43,166,18,58,90,Liberia
,,,Libya,2020-05-05T02:32:34,26.335,17.228,63,3,23,37,Libya
,,,Liechtenstein,2020-05-05T02:32:34,47.14,9.55,82,1,55,26,Liechtenstein
,,,Lithuania,2020-05-05T02:32:34,55.169,23.881,1419,46,638,735,Lithuania
,,,Luxembourg,2020-05-05T02:32:34,49.815,6.13,3828,96,3405,327,Luxembourg
,,,MS Zaandam,2020-05-05T02:32:34,0.0,0.0,9,2,0,7,MS Zaandam
,,,Madagascar,2020-05-05T02:32:34,-18.767,46.869,149,0,99,50,Madagascar
,,,Malawi,2020-05-05T02:32:34,-13.254,34.302,41,3,9,29,Malawi
,,,Malaysia,2020-05-05T02:32:34,2.5,112.5,6353,105,4484,1764,Malaysia
,,,Maldives,2020-05-05T02:32:34,3.203,73.221,541,1,18,522,Maldives
,,,Mali,2020-05-05T02:32:34,17.571,-3.996,580,29,223,328,Mali
,,,Malta,2020-05-05T02:32:34,35.938,14.375,480,4,399,77,Malta
,,,Mauritania,2020-05-05T02:32:34,21.008,10.941,8,1,6,1,Mauritania
,,,Mauritius,2020-05-05T02:32:34,-20.2,57.5,332,10,316,6,Mauritius
,,,Mexico,2020-05-05T02:32:34,23.0,-102.0,24905,2271,13447,9187,Mexico
,,,Moldova,2020-05-05T02:32:34,47.412,28.37,4248,132,1423,2693,Moldova
,,,Monaco,2020-05-05T02:32:34,43.733,7.417,95,4,78,13,Monaco
,,,Mongolia,2020-05-05T02:32:34,46.862,103.847,40,0,12,28,Mongolia
,,,Montenegro,2020-05-05T02:32:34,42.5,19.3,323,8,253,62,Montenegro
,,,Morocco,2020-05-05T02:32:34,31.792,-7.093,5053,179,1653,3221,Morocco
,,,Mozambique,2020-05-05T02:32:34,-18.666,35.53,80,0,19,61,Mozambique
,,,Namibia,2020-05-05T02:32:34,-22.958,18.49,16,0,8,8,Namibia
,,,Nepal,2020-05-05T02:32:34,28.167,84.25,75,0,16,59,Nepal
,,,Netherlands,2020-05-05T02:32:34,52.133,5.291,40770,5082,0,35688,Netherlands
,,,New Zealand,2020-05-05T02:32:34,-40.901,174.886,1486,20,1302,164,New Zealand
,,,Nicaragua,2020-05-05T02:32:34,12.865,-85.207,15,5,7,3,Nicaragua
,,,Niger,2020-05-05T02:32:34,17.608,8.082,755,37,534,184,Niger
,,,Nigeria,2020-05-05T02:32:34,9.082,8.675,2802,93,417,2292,Nigeria
,,,North Macedonia,2020-05-05T02:32:34,41.609,21.745,1518,85,992,441,North Macedonia
,,,Norway,2020-05-05T02:32:34,60.472,8.469,7904,214,32,7658,Norway
,,,Oman,2020-05-05T02:32:34,21.0,57.0,2637,12,816,1809,Oman
,,,Pakistan,2020-05-05T02:32:34,30.375,69.345,20941,476,5635,14830,Pakistan
,,,Panama,2020-05-05T02:32:34,8.538,-80.782,7197,200,641,6356,Panama
,,,Papua New Guinea,2020-05-05T02:32:34,-6.315,143.956,8,0,8,0,Papua New Guinea
,,,Paraguay,2020-05-05T02:32:34,-23.442,-58.444,415,10,130,275,Paraguay
,,,Peru,2020-05-05T02:32:34,-9.19,-75.015,47372,1344,14427,31601,Peru
,,,Philippines,2020-05-05T02:32:34,13.0,122.0,9485,623,1315,7547,Philippines
,,,Poland,2020-05-05T02:32:34,51.919,19.145,14006,698,4095,9213,Poland
,,,Portugal,2020-05-05T02:32:34,39.4,-8.225,25524,1063,1712,22749,Portugal
,,,Qatar,2020-05-05T02:32:34,25.355,51.184,16191,12,1810,14369,Qatar
,,,Romania,2020-05-05T02:32:34,45.943,24.967,13512,818,5269,7425,Romania
,,,Russia,2020-05-05T02:32:34,60.0,90.0,145268,1356,18095,125817,Russia
,,,Rwanda,2020-05-05T02:32:34,-1.94,29.874,261,0,128,133,Rwanda
,,,Saint Kitts and Nevis,2020-05-05T02:32:34,17.358,-62.783,15,0,8,7,Saint Kitts and Nevis
,,,Saint Lucia,2020-05-05T02:32:34,13.909,-60.979,18,0,15,3,Saint Lucia
,,,Saint Vincent and the Grenadines,2020-05-05T02:32:34,12.984,-61.287,17,0,9,8,Saint Vincent and the Grenadines
,,,San Marino,2020-05-05T02:32:34,43.942,12.458,582,41,86,455,San Marino
,,,Sao Tome and Principe,2020-05-05T02:32:34,0.186,6.613,23,3,4,16,Sao Tome and Principe
,,,Saudi Arabia,2020-05-05T02:32:34,24.0,45.0,28656,191,4476,23989,Saudi Arabia
,,,Senegal,2020-05-05T02:32:34,14.497,-14.452,1271,10,415,846,Senegal
,,,Serbia,2020-05-05T02:32:34,44.017,21.006,9557,197,1574,7786,Serbia
,,,Seychelles,2020-05-05T02:32:34,-4.68,55.492,11,0,6,5,Seychelles
,,,Sierra Leone,2020-05-05T02:32:34,8.461,-11.78,178,9,37,132,Sierra Leone
,,,Singapore,2020-05-05T02:32:34,1.283,103.833,18778,18,1457,17303,Singapore
,,,Slovakia,2020-05-05T02:32:34,48.669,19.699,1413,25,643,745,Slovakia
,,,Slovenia,2020-05-05T02:32:34,46.151,14.995,1439,97,241,1101,Slovenia
,,,Somalia,2020-05-05T02:32:34,5.152,46.2,756,35,61,660,Somalia
,,,South Africa,2020-05-05T02:32:34,-30.559,22.938,7220,138,2746,4336,South Africa
,,,South Sudan,2020-05-05T02:32:34,6.877,31.307,46,0,0,46,South Sudan
,,,Spain,2020-05-05T02:32:34,40.0,-4.0,218011,25428,121343,71240,Spain
,,,Sri Lanka,2020-05-05T02:32:34,7.0,81.0,751,8,194,549,Sri Lanka
,,,Sudan,2020-05-05T02:32:34,12.863,30.218,678,41,61,576,Sudan
,,,Suriname,2020-05-05T02:32:34,3.919,-56.028,10,1,9,0,Suriname
,,,Sweden,2020-05-05T02:32:34,63.0,16.0,22721,2769,4074,15878,Sweden
,,,Switzerland,2020-05-05T02:32:34,46.818,8.227,29981,1784,25200,2997,Switzerland
,,,Syria,2020-05-05T02:32:34,34.802,38.997,44,3,27,14,Syria
,,,Taiwan*,2020-05-05T02:32:34,23.7,121.0,438,6,334,98,Taiwan*
,,,Tajikistan,2020-05-05T02:32:34,38.861,71.276,230,3,0,227,Tajikistan
,,,Tanzania,2020-05-05T02:32:34,-6.369,34.889,480,16,167,297,Tanzania
,,,Thailand,2020-05-05T02:32:34,15.0,101.0,2987,54,2740,193,Thailand
,,,Timor-Leste,2020-05-05T02:32:34,-8.874,125.728,24,0,20,4,Timor-Leste
,,,Togo,2020-05-05T02:32:34,8.62,0.825,126,9,74,43,Togo
,,,Trinidad and Tobago,2020-05-05T02:32:34,10.692,-61.222,116,8,99,9,Trinidad and Tobago
,,,Tunisia,2020-05-05T02:32:34,34.0,9.0,1018,43,406,569,Tunisia
,,,Turkey,2020-05-05T02:32:34,38.964,35.243,127659,3461,68166,56032,Turkey
,,,Uganda,2020-05-05T02:32:34,1.0,32.0,97,0,55,42,Uganda
,,,Ukraine,2020-05-05T02:32:34,48.379,31.166,12331,303,1619,10409,Ukraine
,,,United Arab Emirates,2020-05-05T02:32:34,24.0,54.0,14730,137,2966,11627,United Arab Emirates
,,,United Kingdom,2020-05-05T02:32:34,55.0,-3.0,190584,28734,0,161850,United Kingdom
,,,Uruguay,2020-05-05T02:32:34,-32.523,-55.766,657,17,447,193,Uruguay
,,,Uzbekistan,2020-05-05T02:32:34,41.377,64.585,2189,10,1405,774,Uzbekistan
,,,Venezuela,2020-05-05T02:32:34,6.424,-66.59,357,10,158,189,Venezuela
,,,Vietnam,2020-05-05T02:32:34,16.0,108.0,271,0,219,52,Vietnam
,,,West Bank and Gaza,2020-05-05T02:32:34,31.952,35.233,362,2,102,258,West Bank and Gaza
,,,Western Sahara,2020-05-05T02:32:34,24.215,-12.886,6,0,5,1,Western Sahara
,,,Yemen,2020-05-05T02:32:34,15.553,48.516,12,2,1,9,Yemen
,,,Zambia,2020-05-05T02:32:34,-15.417,28.283,137,3,78,56,Zambia
,,,Zimbabwe,2020-05-05T02:32:34,-20.0,30.0,34,4,5,25,Zimbabwe
45001,Abbeville,South Carolina,US,2020-05-06T02:32:31,34.223,-82.462,33,0,0,33,"Abbeville, South Carolina, US"
22001,Acadia,Louisiana,US,2020-05-06T02:32:31,30.295,-92.414,136,10,0,126,"Acadia, Louisiana, US"
51001,Accomack,Virginia,US,2020-05-06T02:32:31,37.767,-75.632,429,7,0,422,"Accomack, Virginia, US"
16001,Ada,Idaho,US,2020-05-06T02:32:31,43.453,-116.242,713,19,0,694,"Ada, Idaho, US"
19001,Adair,Iowa,US,2020-05-06T02:32:31,41.331,-94.471,2,0,0,2,"Adair, Iowa, US"
21001,Adair,Kentucky,US,2020-05-06T02:32:31,37.105,-85.281,81,13,0,68,"Adair, Kentucky, US"
29001,Adair,Missouri,US,2020-05-06T02:32:31,40.191,-92.601,12,0,0,12,"Adair, Missouri, US"
40001,Adair,Oklahoma,US,2020-05-06T02:32:31,35.885,-94.659,66,3,0,63,"Adair, Oklahoma, US"
08001,Adams,Colorado,US,2020-05-06T02:32:31,39.874,-104.336,1883,72,0,1811,"Adams, Colorado, US"
16003,Adams,Idaho,US,2020-05-06T02:32:31,44.893,-116.455,3,0,0,3,"Adams, Idaho, US"
17001,Adams,Illinois,US,2020-05-06T02:32:31,39.988,-91.188,40,1,0,39,"Adams, Illinois, US"
18001,Adams,Indiana,US,2020-05-06T02:32:31,40.746,-84.937,9,1,0,8,"Adams, Indiana, US"
28001,Adams,Mississippi,US,2020-05-06T02:32:31,31.477,-91.353,151,10,0,141,"Adams, Mississippi, US"
31001,Adams,Nebraska,US,2020-05-06T02:32:31,40.524,-98.501,204,3,0,201,"Adams, Nebraska, US"
39001,Adams,Ohio,US,2020-05-06T02:32:31,38.845,-83.472,5,0,0,5,"Adams, Ohio, US"
42001,Adams,Pennsylvania,US,2020-05-06T02:32:31,39.871,-77.216,148,5,0,143,"Adams, Pennsylvania, US"
53001,Adams,Washington,US,2020-05-06T02:32:31,46.983,-118.56,48,0,0,48,"Adams, Washington, US"
55001,Adams,Wisconsin,US,2020-05-06T02:32:31,43.97,-89.768,4,1,0,3,"Adams, Wisconsin, US"
50001,Addison,Vermont,US,2020-05-06T02:32:31,44.032,-73.141,61,2,0,59,"Addison, Vermont, US"
45003,Aiken,South Carolina,US,2020-05-06T02:32:31,33.543,-81.636,108,6,0,102,"Aiken, South Carolina, US"
27001,Aitkin,Minnesota,US,2020-05-06T02:32:31,46.61,-93.412,1,0,0,1,"Aitkin, Minnesota, US"
12001,Alachua,Florida,US,2020-05-06T02:32:31,29.679,-82.359,289,5,0,284,"Alachua, Florida, US"
37001,Alamance,North Carolina,US,2020-05-06T02:32:31,36.043,-79.4,128,3,0,125,"Alamance, North Carolina, US"
06001,Alameda,California,US,2020-05-06T02:32:31,37.602,-121.719,1809,66,0,1743,"Alameda, California, US"
08003,Alamosa,Colorado,US,2020-05-06T02:32:31,37.573,-105.789,14,2,0,12,"Alamosa, Colorado, US"
36001,Albany,New York,US,2020-05-06T02:32:31,42.601,-73.977,1294,49,0,1245,"Albany, New York, US"
56001,Albany,Wyoming,US,2020-05-06T02:32:31,41.655,-105.724,8,0,0,8,"Albany, Wyoming, US"
51003,Albemarle,Virginia,US,2020-05-06T02:32:31,38.021,-78.555,110,4,0,106,"Albemarle, Virginia, US"
26001,Alcona,Michigan,US,2020-05-06T02:32:31,44.685,-83.595,4,1,0,3,"Alcona, Michigan, US"
28003,Alcorn,Mississippi,US,2020-05-06T02:32:31,34.881,-88.58,10,1,0,9,"Alcorn, Mississippi, US"
17003,Alexander,Illinois,US,2020-05-06T02:32:31,37.18,-89.329,4,0,0,4,"Alexander, Illinois, US"
37003,Alexander,North Carolina,US,2020-05-06T02:32:31,35.922,-81.178,5,0,0,5,"Alexander, North Carolina, US"
51510,Alexandria,Virginia,US,2020-05-06T02:32:31,38.814,-77.082,983,26,0,957,"Alexandria, Virginia, US"
40003,Alfalfa,Oklahoma,US,2020-05-06T02:32:31,36.731,-98.324,1,0,0,1,"Alfalfa, Oklahoma, US"
19005,Allamakee,Iowa,US,2020-05-06T02:32:31,43.284,-91.379,98,4,0,94,"Allamakee, Iowa, US"
26005,Allegan,Michigan,US,2020-05-06T02:32:31,42.591,-85.891,120,2,0,118,"Allegan, Michigan, US"
24001,Allegany,Maryland,US,2020-05-06T02:32:31,39.624,-78.693,129,12,0,117,"Allegany, Maryland, US"
36003,Allegany,New York,US,2020-05-06T02:32:31,42.257,-78.028,35,0,0,35,"Allegany, New York, US"
37005,Alleghany,North Carolina,US,2020-05-06T02:32:31,36.494,-81.129,6,0,0,6,"Alleghany, North Carolina, US"
51005,Alleghany,Virginia,US,2020-05-06T02:32:31,37.786,-80.002,6,0,0,6,"Alleghany, Virginia, US"
42003,Allegheny,Pennsylvania,US,2020-05-06T02:32:31,40.468,-79.982,1375,109,0,1266,"Allegheny, Pennsylvania, US"
